Text,Label
"@AriMelber I Forgot That You Existed.
~Taylor Swift

Bad Blood
~Taylor Swift

Hair of the Dog
~Nazareth
('Now you're messing with a son of a b*tch')

🤣🤣🤣🤣🤣🤣",3
"@AriMelber: I checked the Constitution w/regard to states, and, to my recollection, states are only to ""administer"" elections. My understanding is that states DO NOT have the authority to make policies for ""federal"" elections that affect voter eligibility. The Constitution does.?",3
@KatyTurNBC It's unfair! It's unfair! It's unfair! Waaahhhhh!,3
@KatyTurNBC In the 80’s when I had my kids you know what paid maternity leave I got ? Zilch. Yes you are very lucky to have such a long paid leave. It is still unusual.,3
"RT @regandarcy: @KatyTurNBC American healthcare is an oxymoron. I love this country, but our priorities are completely whack. Every time De…",3
RT @MommaSpeaks: @KatyTurNBC When I was at Time Inc (back before corporate greed destroyed it) new parents could take up to a year of leave…,3
RT @SuperShar01: @KatyTurNBC I was offered 8 weeks. WEEKS. Most daycares in my area won't accept infants younger than 6 months. If it weren…,3
"RT @je_brannon: @KatyTurNBC I retired in 2012 and I remember days when we were paid living wages, raises &amp; promotions based on merit, great…",3
"@KatyTurNBC Well, all things not being equal you need to stay clear of the public so you don't spread icky germs to your baby and you..",3
RT @Dave_Gasque: @KatyTurNBC Yet another piece of the puzzle the other side doesn't comprehend when they want to eliminate women's health s…,3
"@KatyTurNBC The Right's latest snake oil is Invermectin. Except Invermectin can kill you.
https://t.co/cGEpTwp8d9
https://t.co/d4SXSPziBl
https://t.co/F4jgdyiAUN
https://t.co/8RXUkobdLy
https://t.co/NIz9McFjRs",3
"@KatyTurNBC please read this,trump on soccer team,same man who ran usfl out if business and was denied nfl purchase!!!!!",3
@KatyTurNBC  I am 53 and have been TRYING to prove it. Been on #Facebook since 2007 but they #facebookdisabledme for being 12?? Endless #BROKENLINKS THAT DONT WORK-is not help. 2 time stroke victim paralized rightside please help,3
"@KatyTurNBC No insurance, no time off, I was back to work 3 days after having my baby.  Greatest nation is BS!",3
@KatyTurNBC @KathleenShay4 Well then that 80% should get a better job 🤷,3
"@KatyTurNBC Justice Oliver Wendell Holmes Jr, “The right to swing my fist ends where the other man`s nose begins"": The unvaccinated, fueled by a right-Wing politically narrative equates not being vaccinated with a twisted ideal of American freedom. https://t.co/lMOKcBTRM0 https://t.co/HtmdlOPQsx",3
"@KatyTurNBC @NBCJoshua @LouisianaGov It’s good that docs pursue knowledge. Change viewpoints. Remember, There is NOW a cure for lepresy, New Orleans remembers yellow fever, around civil war time. Do they still ship folks off to Lazaret island?",3
"@KatyTurNBC So does this mean that until all parents receive 6 months family leave upon a birth is a baby  You, @KatyOnMSNBC  @KatyTurNBC  
will NOT BE RETURNING FROM MATERNITY LEAVE ANY TIME SOON?
Please clarify your position on when you are scheduled to return to @KatyOnMSNBC , as you have",3
"@KatyTurNBC @CuomoPrimeTime @NicolleDWallace @AriMelber @Lawrence @JoeNBC @MeetThePress @AliVelshi @HeidiNBC @NBCNightlyNews @HallieJackson @allinwithchris @AC360 @TheLeadCNN 
Keep following Trump's $$$ trail.He keeps wanting to hide his tax returns.Wonder what is in them? https://t.co/rQB3zAKuCl",3
"@KatyTurNBC One or two of your replacements for your show aren’t doing a great job. I hope you return, so I can record again. They don’t even say they’re filling in for you. Not daily.",3
@KatyTurNBC With all due respect.......4 months is a really long time.  Companies will just start hiring guys more.,3
@KatyTurNBC And you’re rich and white. Coincidence?,3
"@KatyTurNBC In Canada mother’s with newborn babies get one year of paid maternity leave. If she doesn’t have a job or if she chooses to return to work right away, the father gets one year of aid maternity leave.  Sorry to say this but America is so far behind the times in caring.",3
"@KatyTurNBC Time with toddlers, pre-schoolers, grade-schoolers, pre-teens and teens is precious too. Employers should offer paid leave from the cradle to the grave.",3
"@KatyTurNBC Who gets 4 months as leave on the regular? Don’t tweet, do something productive.",3
RT @BionicOrgans: @KatyTurNBC @OneSignalPub A memoir? At your age? Does it include the time you yelled into a hot mic “I don’t want to cut…,3
@KatyTurNBC I was on bed rest for 2 months prior to giving birth due to complications. Used up all maternity leave during that time &amp;had to go on short term dis. for 6 wks after birth. Could not afford to stay home unpaid. Baby was in nicu for 1st 10 days. Awful 😔,3
@KatyTurNBC Get to Real News!  Maybe report on gov. Cuomo being investigated and found he WAS sexually harassing all those women!  Maybe report hunter biden’s laptop findings and Videos of him smoking crack???,3
@KatyTurNBC @debs5357 And what about contract/gig workers? Conpanies are using contract employees (no benefits) at record levels. We get entirely screwed.,3
"@KatyTurNBC If a company is able, that’s great. But why should your life choices be paid for by others? And your coworkers are left to manage your workload without additional compensation.",3
"@KatyTurNBC My husband and I saved up as much as we could prior to the births of our children because I didn't have ANY paid leave. At the time I was not an FTE.

Parental leave needs to be federal law; otherwise, contractors, part-timers, etc are still up a creek.",3
"@KatyTurNBC Roosevelt said “Look to Norway 🇳🇴”. A year maternity/paternity leave is the standard. I took a year of paternity leave when my kids were born here in the US 🇺🇸 as my wife’s maternity leave was mediocre. The miracle is having a baby, not getting time of to care for the baby….",3
RT @JL_Braden: @KatyTurNBC 🇨🇦 here. Always thought it ironic that America says it’s big on family values when they seem to do so little to…,3
RT @MikeClarkeMIT: @KatyTurNBC That’s America for you… Billions for bombers and bupkiss for babies.,3
@KatyTurNBC Stop rubbing it in.,3
RT @MorningTrump: @KatyTurNBC If only the MSM had chosen to cover Bernie more for his actually popular policies and actually giant crowds i…,3
"@KatyTurNBC When you work for a gazillion $ company, it's a lot easier....and it is insulting to make sweeping statements when there are companies who CANNOT afford it. Look at all the co-workers who can  cover for YOU!",3
@KatyTurNBC Where was Ivanka when we needed her?,3
@KatyTurNBC Yet another piece of the puzzle the other side doesn't comprehend when they want to eliminate women's health services.,3
@HallieJackson has a lot of skills and appears well suited to the @NBCNightlyNews anchor role ... except she is almost as bad as @SRuhle for on screen hand gestures.,3
"@HallieJackson @NBCNightlyNews 
The liberal biased Hallie Jackson delivers the NBC Nightly News 8/8/21…this should be interesting to see how Hallie promotes her socialist ideas over the airwaves. Don’t hold back Hallie!!!",3
"@HallieJackson @allinwithchris @AC360 @TheLeadCNN @sarahkendzior @USATODAY @washingtonpost @nytimes @MiamiHerald @jonathanvswan @NatashaBertrand @shepsmith @KUSINews @nbcsandiego @CBS8 @10news @thecwsandiego @Foxnews @foxandfriends 
Why aren't they all arrested already? https://t.co/O52lRH20r8",3
@HallieJackson It is time to stop pretending: Donald Trump is a fascist and he heads a fascist movement that aspires to make him an autocratic leader. Read my blog: https://t.co/sFzQKRVbfF,3
@HallieJackson is again propagating trump BS. Having a segment about the POS rooting against women’s soccer. She’s part of the problem #DoBetter,3
@HallieJackson again with the tRump....LHM whyyyyyyy?,3
@HallieJackson Why amplify. It's not relevant. Why?,3
@HallieJackson why are you reporting on disgraced 2x impeached president &amp; his negative comments on our Olympic team. Stop giving him free air time!!,3
@HallieJackson you don’t actually NEED to read whatever tfg has to say about anything. WE DONT GIVE AF #HeLost,3
@HallieJackson STOP talking about trumps statement on work culture. HOW IS THIS NEWS? STOP. @MSNBC,3
"@HallieJackson @NBCNewsNow @LlamasNBC @NBCJoshua Moderna=Mo dern a  not Mo dare na
Albany (as in NY)  All ba ny not Al (as in Rev Al) ba ny
It's the English teacher in me I guess but it minimizes your when you do it.",3
@HallieJackson- I don’t know why they are trying to impeach #Cuomo and NOT #DeSantis. -#DeathSantis KILLS PEOPLE!!,4
@HallieJackson SOURCEDOTCOM: CNN spy reports Kaitlan Collins said OMG DID U SEE CLEVELAND CLINIC DECISION F! THIS IS ONE OF THE PREMIER HOSPITALS IN THE WORLD  THEY SAID THOSE WHO HAD COVID DON'T NEED VACCINE THEY ARE THE SAFEST F! WE CANNOT LET THIS GO PUBLIC IF THIS IS TRUE F!,3
@HallieJackson when will you people get over your damn addiction to the former asshole? Mention it yeah but don't make a thing of it. This is how he got elected you all act like he was worth covering! I hate turning off the TV but I do it everyday,3
"@HallieJackson before you tout Trumps influence in your next story you should also talk about the abysmally low turnout for the primary 66,000 out of 560,000 potential voters",3
"@HallieJackson The reason the Cheeto Head has considerable influence is because of media people like you and your colleagues keep giving Oxygen to the CHC (Cheeto Head Cancer) that this country almost died from and is still on treatment for , Stop it B4 it metastasizes again !!!!",3
"@HallieJackson Why is getting vaccinated ""a personal choice"" but a woman's body is EVERYONES business? She LOST HER SON and she still doesn't get it!",3
@HallieJackson I find it entertaining that you at MSNBC are extremely baffled as to why people do not trust this vaccine are not getting it. It’s called Kamala Harris Biden Andrew Cuomo the Democrat party. You told people not to trust the federal government not to get the vaccine,3
@HallieJackson  @KatyTurNBC @brianstelter @TheLastWord @maddow Why  weren’t similiar charges agst Trump not pursued similar  @TheLastWord to Cuomo charges???,3
"@HallieJackson NY report on Cuomo is eqivalent to an indictment. It is ""not"" a verdict. Innocent until proven guilty ""still"" applies. C'mon folks. This is strictly blood in the water for political hyenas who relish a ""mack the knife"" mentality. What have we become as a society?",3
"@HallieJackson @allinwithchris @AC360 @TheLeadCNN @sarahkendzior @USATODAY @washingtonpost @nytimes @MiamiHerald @jonathanvswan @NatashaBertrand @shepsmith 
@KUSINews @nbcsandiego @CBS8 @10news 
How about these BEFORE CUOMO?  THOMAS, KAVANAUGH, TRUMP GAETZ and on and on.",3
@HallieJackson didn’t let her guest get away with insufferable dodge ‘it all comes down to turnout’. Saying ‘never heard that before on this show before but does it’? Her guest had no clue how to react just like not knowing much about campaigns. Get a pro next time,3
@HallieJackson How many times a day does a guest call you by the wrong name? #NotHolly #NotAllie #NotHailey 🤦🏻‍♀️,3
@HallieJackson Maybe Congress can write a guidebook for the brand new houseless folks. @MSNBC,3
@HallieJackson @MSNBC  Florida isn't only state not allowing mask in schools. South Carolina Governor Henry McMaster had legislature put in budget bill proviso that school districts can't require mask or risk losing state funding.,3
@HallieJackson there is Supreme Court precedent from 1905 regarding vaccine mandates and it broad opinion could cover masking and other public health mandates.. read it,3
@HallieJackson Your questions are too long.....why have a guest?,3
@HallieJackson If cruise ships are registered in other countries to avoid taxes why does DeSantis have any say about vaccination aboard cruise ships?  Another megalomaniac ad nauseum. Puke!,3
RT @filth_waste: @BernieSanders hey man that’s cool but if you can get people to stop shooting us with water cannons and rubber bullets tha…,3
"@BernieSanders Politicians w big pay raises over $150000 plus salaries plus six figure plus pensions 

Expect retirees to go back to work full time where workers are getting sharp raises trying to keep up with worst inflation in 4 decades 

No need to worry about frozen Colas low CD rates",3
RT @composite9: @BernieSanders Please see what digital crypto currency can do and it's benefits; to not entrap with needless and harmful re…,3
@BernieSanders why u plottin on me,3
"@BernieSanders @CumbieJulie That's attacking the problem and not the source..

Who are the individual owners/shareholders of the Federal reserve?

Why are our federal taxes going to a private bank who pays its owners in dividends from The blood sweat and tears of our people?

Who are these people? And why?",3
RT @yunhung6: @BernieSanders Congress get your s-t straight stop changing the dates on when the recon will be finished you also told us rec…,3
"@BernieSanders ""Civilian Climate Corps""

Yep... the civilian corpses will be piling up... and we will mobilize the young people who are left, to bury them. https://t.co/Wh85wA7f6D",3
RT @spaceman_707: @BernieSanders The fires in California were not caused by climate change. They were cause by neglected forest management…,3
"@BernieSanders is anti #cryptocurrency

I don’t care about #M4A!

I care about money.

Real money! 

Not fiat!

#BTC $BTC $ETH $ADA",3
@BernieSanders That UN report is misleading just like their 1989 report that said nations would be under water by 2000,3
"@BernieSanders Do you hear Afghans voice?  
#SanctionPakistan 
#SanctionPakistan 
#SanctionPakistan 
#SanctionPakistan 
#SanctionPakistan 
#SanctionPakistan 
#SanctionPakistan 
#SanctionPakistan
#SanctionPakistan 
#SanctionPakistan",3
"@BernieSanders 12- Abu Laith al-Libi, senior al Qaeda leader was killed in a drone strike , On January 31, 2008 in Pakistan 
#SanctionPakistan 
FATF United Nations U.S. Department of State https://t.co/TjmhsSHiM6",3
"@BernieSanders 13-Abu Faraj al-Libbi, senior al qaeda member was arrested in on may, 2, 2005 in Mardan , Pakistan
#SanctionPakistan 
U.S. Department of State United Nations FATF https://t.co/91gpAhGZH8",3
@BernieSanders Congress get your s-t straight stop changing the dates on when the recon will be finished you also told us recurring stimulus checks were in the bill when they are not @SpeakerPelosi  @RepJayapal @SenSchumer @ewarren @LALATE #MSC #PURPLEPOWER #Fourthstimuluscheck,3
"@BernieSanders Well you're a Senator. You make $174,000 a year. Write a bill. Get it passed. Do YOUR job instead of tweeting about it.",3
@BernieSanders Can't believe you voted no on the Crypto amendment all of you old politicians need to get out of runing this country!,3
@BernieSanders We need more people like Sanders,3
@BernieSanders Yes please raise the minimum wage it’s way to low,3
@BernieSanders so you’re the real reason we don’t have a crypto amendment. #shame $btc $eth,3
@BernieSanders We need a maximum wage law.,3
"@BernieSanders We, the people, want our money back!!!",3
@BernieSanders @RashidaTlaib Stick to the facts Senator Sanders. https://t.co/eEOzgxZe9x,3
"@BernieSanders Talk to your good friend Biden about stopping all the drilling, pipelines and fracking... start there. Today.",3
"@BernieSanders Pakistan supports terrorism.
#sanctionPakistan",3
@BernieSanders how about leaving better kids for our planet @IAMTOMMACDONALD,4
"@BernieSanders Here is the science!!!

https://t.co/z6zNJFvwma",3
@BernieSanders Keep spending until we are taken over by China !!! 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,3
@BernieSanders Will you stand for President again?,3
@BernieSanders Please keep demanding democrats add multiple stimulus checks to the recon bill. I am an elderly veteran living on a tiny pension and I can’t afford food and rent and medications. There’s millions of Americans like me suffering,3
@BernieSanders The problem is Bernie you need to have that younger generation get involved Hook Line &amp; Sinker. They need to be totally involved in what is happening with the planet. And it needs to be explained to them how very serious this is. Without knowledge they do not know,3
@BernieSanders You don’t inspire young people to work.  Your young supporters whine about unfairness.  So let’s see how this pans out…,3
@BernieSanders Too fucking Late!!! The profit motive has sealed our fate....js,4
@BernieSanders @BernieSanders  if you meant this you wouldn’t have objected to crypto. This is a complete oxymoron!!!!! You need to fix this what you did was absolutely WRONG!!!,3
@BernieSanders Labor is yet another commodity the government has no business mandating. Minimum wage creates a divide between the unemployable and the employed my creating more and more UNEMPLOYABLE.,3
@BernieSanders How about join every country in the future of crypto @BernieSanders… you really didn’t have any right to object to something you don’t understand. Financial freedom starts with decentralized finance whether you believe it or not.,3
@BernieSanders Also we need extra #foodstamps increase in #ebt food stamps the stead of $19 thats not enough to feed 1person let alone a person inside a family home in the state of #Florida where our rent is high so we need assistant by the government and because of this new strain of #COVID19,3
@BernieSanders Where is the #fourthstimuluscheck thats what #America is waiting on the $2000 check so whats going on and also #JusticeReform an #equalrights 4 #AfricanAmericans #NativeAmericans #Indians #IslandAmericans #AsianAmerican #HispanicAmericans .treated fairly of everything @POTUS @VP,3
@BernieSanders Also we need extra #foodstamps increase in #ebt food stamps the stead of $19 thats not enough to feed 1person let alone a person inside a family home in the state of Florida where our rent is high so we need assistant by the government and because of this new strain of #COVID19,3
"@SenWarren you thinking of taking more of our wealth the same wealth you had taken away from the pipelines, from the border patrol, from the defund the police. Be careful of what you do!

Newton's law: every action has an equal and opposite reaction.",3
"@SenWarren @SecYellen Please enlighten the public Sen Warren when is the likes of the wall street banks &amp; Behnam of CFTC WHICH ARE MANIPULATING GOLD/SILVER MARKETS GOING TO BE ADDRESSED, WHICH IS HURTING &amp; ROBBING PM INVESTORS?.",3
"@SenWarren @SecYellen Funny, how many times have banks jeopardized the security of our financial system. Banks don't even need any reserves now. That's right ZERO reserve requirements! No money needs to be in the bank.
https://t.co/yuw6hTmBCV",3
@SenWarren @usedgov FUND contribute the police . Border waving covid and Criminal brutality must STOP.,3
@SenWarren @SecYellen The real irony here is that Senator Warren most likely cannot define the four properties of sound money.,3
"@SenWarren @SecYellen I am a single-issue voter. 

There are millions like me.

We will vote anyone against #Bitcoin out of office. 

You will be the first example.",3
@SenWarren @SecYellen Hang on. You need to regulate crypto or else your financial system might seem unstable?,3
"@SenWarren @SecYellen This market has been an operating perfectly for more than 13 years, never needing a bailout or any regulation from corrupt government officials.  Unlike your fiat fractional reserve banking system.  $BTC 4ever.",3
RT @Shizzy87: @SenWarren @SRuhle @MSNBC Please educate yourself on crypto. The banks have been robbing the poor since the beginning of time…,3
"@SenWarren It's great to change the tax law so that the one-percenters and corporations are taxed their fair share. But until the laws that provide loopholes, allowances, exemptions, deductions, etc. are changed, it really doesn't mean squat.  #InfrastructureBill #Infrastructure",3
@SenWarren @SRuhle @MSNBC Gonna spread more bull Chief Spreading Bull?,3
@SenWarren @SRuhle @MSNBC #SANCTIONS_ON_PAKISTAN BECAUSE IT'S A TERRORISTS COUNTRY WHICH SENDING TERRORISTS TO #AFGHANISTAN KILLING INNOCENTS AFGHANS!! https://t.co/upSDbs69ne,3
@SenWarren @SRuhle @MSNBC How about no,3
"@SenWarren @SRuhle @MSNBC Great work for Newsom in CA. Please convince AOC and Bernie to do the same! Gavin might not be their type of uber progressive, but he is a quality democrat and infinitely better than the alternative.

It’s time for Dems of all stripes to pull together the way the Repubs do.",3
@SenWarren @SRuhle @MSNBC Why isn’t Liz proposing the taxation of section 527 tax exempt political organizations? Is it because she has one! Friends of Bernie Sanders and AOC’s Couragetochange pay no taxes on the their merchandise sales and campaign contributions! Bury my heart at wounded knee? Limos cost https://t.co/5muQzDcLIi,3
@SenWarren please continue to support replenishing the RRF. We need help along with so many others.,3
@SenWarren @SRuhle @MSNBC Please educate yourself on crypto. The banks have been robbing the poor since the beginning of time. You would be a huge advocate if you only educated yourself on #bitcoin,3
@SenWarren @SRuhle @MSNBC Why are you protecting the old and rotten banking system?,3
"@SenWarren @SRuhle @MSNBC So, student loan help is off the table? Some of those people are being ripped off. Interest never stopped during covid19 relief.",3
@SenWarren @SRuhle @MSNBC Google what “open source” means before you go on lmfao,3
@SenWarren Getting rid of sugar/processed food/sugarettes/vaping/alcohol and cell phone dependency would be infrastructure for a productive prosperous life for our kids ¿,3
"@SenWarren @usedgov Our nation #ETHIOPIA needs your (U.S.) people-centered approach not an imposition by siding with #TPLF junta that ruled the country for 3 decades with the worst human rights record &amp; state terrorism. @POTUS @SecBlinken @USAmbUN @SFRCdems @ChrisVanHollen @PowerUSAID
Apply fairness",3
@SenWarren @usedgov Get Biden to cancel student debt. This can allow relief and put funds in pockets to contribute back toward gov. in other ways. Taking a percent of future tax refunds of loan holders can offset and build fund. Now is a good time to help these voters.,3
@SenWarren #SanctionPakistan,3
@SenWarren Why Sen Warren are you pro the old and rotten financial and banking system? Why against #Bitcoin? What are you protecting?,3
@SenWarren @SenAngusKing Said by a member of the 1% who pushes socialism but has grown fat from socialism.,4
@SenWarren No not child care no way,3
"@SenWarren Their 401Ks have increased due to growth in cos AMZN. Reinvested to be a global leader. I’d like to see Warren, Sanders start a company.: 90% of start ups fail. Politicians want u to believe it’s easy. School choice is the answer-empower parents not school unions. Reward teachers",3
"@SenWarren @SenAngusKing The thing with taxes is that the programs that they fund always increase thus the tax needs to increase; however, when the tax revenue isn’t there, the tax needs to increase to fund the programs which always increase. FYI Businesses don’t last forever if they don’t innovate. Notx",3
"@SenWarren @SenAngusKing Corps invest in American families by employing them, stock options, &amp; providing wealth when their stock goes up. These cos compete globally; stop tying their hands. Where was AMZN, GOOG 30yrs ago? Cos invest for growth &amp; to be viable. Want to invest in 🇺🇸 families? School choice",3
"@SenWarren Trump &amp; hundreds of thousands of corps did this, congress must impose Flat 20% so they have to pay min, at the same time not sending Jobs overseas",3
"@SenWarren @SenAngusKing It’s the fault of congress keep giving corps &amp; the rich loopoles 
they end up paying zero or little, hundreds of thousands avoided billions in taxes, Flat 20%",3
@seanhannity Hypocrites,3
@seanhannity Too little too late. Should have happened four years ago.,3
"@seanhannity Dems are above the law , and common folks simply must shut up and obey. smh",3
"@seanhannity Tlaib,AOC and Obama dancing around with out there masks on. Look at there faces, not a care in the world, the look that says the media isn’t going to bother me at all.",3
"@seanhannity With the ""do as I say, not as I do"" type leadership, are you surprised?",3
RT @seektruth356: @seanhannity When will @rupertmurdoch get in his head that 3 time college graduates are not fit to put into prime time sp…,3
@seanhannity @kayleighmcenany Maybe the ‘vaccine variant’ is a better name,3
"@seanhannity This Mayor simply doesnt want to even acknowledge that a problem exists! She thinks everything is just Ducky. 
More puzzling however is that the people of Chicago will undoubtedly reelect the Moron???",3
"@seanhannity What about a ban on things that create comorbidity? Unhealthy food, cigarettes, vaps, cigars, pipes, etc",3
@seanhannity The “SHes oBvioUsly vaCCinaTed” crowd coming to comment…. https://t.co/LGzTbyJkyT,3
@seanhannity Hypocrite,3
RT @Smilek87479095: @seanhannity So she know something the American people don't know that she's able to party without a mask at a huge gat…,3
@seanhannity Masks are for the lowly masses.,3
@seanhannity So she know something the American people don't know that she's able to party without a mask at a huge gathering not worried about getting covid? Party people! #FOXNEWS #CNN #NYTIMES #WASHINGTONPOST #ABCNEWS #NBA #NFL #CBSNEWS,3
"@seanhannity how many ""recent days"" sean, 30, 60, 120 ???",3
@seanhannity So sad but people need to pay attention to these early warning signs!!🇺🇸❤🙏😊👏👏👏👏,3
"@seanhannity Rules for thee, not for me. Seems to be every politician’s motto",3
@seanhannity She does have some Republican support? Why do you spread lies about the Democrats .,3
"@seanhannity How much do folks need to see before realizing that masks were never really about health. Control and fear was always the intent of these putrid politicians, and by all accounts, they were very successful. Wake up sheep!",3
@seanhannity Oh the Hannity.. the freaking Hannity….. https://t.co/RsP5uAFe2M,3
"@seanhannity Hannity I thought u were becoming a human being and caring about people telling them they should get the vaccine, now lying all over again. People at this particular party were either vaccinated or showed that they did not have the virus before entering this party. Liar pants.",3
@seanhannity @kayleighmcenany You all gave the dumb ass more attention than if you’d just have ignored him: look at his ratings,3
"@seanhannity Imagine if there were more than 15 cases!

February, 2020:

“And again, when you have 15 people, and the 15 within a couple of days is going to be down to close to zero, that’s a pretty good job we’ve done...We’re going very substantially down, not up.”

https://t.co/c7HV5Hwgg6",3
"@seanhannity The government should not be mandating flu shots, a covid shot is not a cure we have been giving flu shots for 78 years and never had a mandate before and continue to have varients every season",3
@seanhannity You fraud. You never discussed the bad things in this infrastructure bill or how the stupid Republicans that voted for it. Republicans have no leverage to stop the next budget bill.,3
@seanhannity You shouldn't talk you got played by Lindsey Graham who sold us out on this infrastructure bill. So is sean hannity with Lindsey Graham in his support of the green new deal and will sean hannity have the balls to call Lindsey Graham out on his failure to the conservatives.,3
"@seanhannity If the left didn't have double standards, they would have no standards at all.",3
@seanhannity This phoney can ts3ke the long road home or maybe take her to train station in wyoming via Yellowstone.,3
"@seanhannity Yes, she is probably vaccinated, among a group of family who are also all vaccinated and tested and in a group of less than 50. Ahh but those facts wouldn't fit into the conservative narrative.",3
@seanhannity everbody knows what lightfoot about .she has blood on her hands,3
@seanhannity you need to research Polio and the polio vaccine.  Pls look  up Dr. Suzanne Humpries videos on this or read her book Dissolving Illusions.,3
@seanhannity And they wonder why the increase in cases are occurring. Some people are in for a rude awakening.,3
@seanhannity We don't have any mask mandates in the mitten yet. So take your false equivalency and gfy...,3
"@seanhannity The dangerous misinformation continues on fox. CRuZ, MTG Gaetz,..
They don't care that kids are now the victims of their bulls** politics. Republican voters in TX and FL are waking up to the gaslighting.
Consequences  to careers and legalities of these toxic fox people is evident",3
@seanhannity She wasn't invited to Obama's bash????????,3
@LeaderMcConnell am I misunderstanding something? You stood up and said the @SenateGOP would introduced a ton of amendments and delay the bill. Every single one has stood up supporting the bill? What is the deal?,3
"@LeaderMcConnell Mitch,  when will you care about the American people and not yourselves?  You know this PORK filled infrastructure bill was NOT for the American people and will just keep making us in debt and having the people pay forever!!",3
@LeaderMcConnell What payoff did you get to pass this socialist wishlist and sell out the working class American citizens?,3
@LeaderMcConnell you should be ashamed of yourself you did this s*** when Donald Trump was in there and you made it so that Democrats could get nothing you only looked out for Republican so suck it up. And then make sure you retire because you're useless you're not a leader,3
@LeaderMcConnell STOP the LIES. Americans want the Infrastructure Bill(s) and rich people to pay their fair share of taxes. @SenateGOP @SenateDems #infrastructure,3
@LeaderMcConnell Now here is some MATH that Republicans need to look at that completely blows away their myth that we can’t afford INFRASTRUCTURE SPENDING! https://t.co/PnPFsN9JrZ,3
"@LeaderMcConnell Moscow Mitch, may I suggest you read the U.N. climate report before you post this nonsense. If you truly believe we have the right to life, you will support actions in this bill to help save our planet.",3
"@LeaderMcConnell So the UN just released a major report about climate change, what are you and the @SenateGOP doing to help fix that. It’s time to put on your big boy pants and work to save this planet? Why not the Green New Deal? https://t.co/WxBujmiay3",3
@LeaderMcConnell @LindseyGrahamSC and other RINO’s screwed over those who voted them in to office and have screwed our country! The words that describe them I prefer not to say online. They are traitors ALL! TRAITORS!!!!!! https://t.co/3pR4PZOypr,3
@LeaderMcConnell there should be a law that says the sponsors of a bill must read the entire bill on the floor of each chamber before a vote can be taken. Any amendments offered should be read by the person proposing the amendment.,3
"@LeaderMcConnell Remember he is only speaking to the most wealthy here when it comes to taxes!
Also keep in mind that just because you may not be personally hurting many others ARE!
We are still in a PANDEMIC!
People are still needing help whether or not it includes YOU!",3
"@LeaderMcConnell Yeah, Yeah, turned keys over to radical left?  YOU have bent the rules to fit UR need to stay in power for years. Stolen SCOTUS seats, tax give away to UR 5% elitists, conservative judges, but NO infrastructure bill, now UR trying to do away with voting rights.",3
"@LeaderMcConnell The Trump Cult has been attacking for months. 

Try returning the funding to the IRS the GOP has stripped for the last decade to collect the $ your donors have cheated our country.

You work for billionaires. https://t.co/EHXJOSRo2F",3
"@LeaderMcConnell I wish you cared about your constituents as much as you do about the money that goes into your pocket.  Your philosophy of keeping your voters sick, uneducated, poor and unemployed just doesn’t cut it anymore.",3
@LeaderMcConnell You are ineffective and should resign. I can’t believe any GOP senators supported pushing the nation closer to bankruptcy and socialism.,3
@LeaderMcConnell Please increase the infrastructure bill but kill all the unnecessary expenses.  Don't give Pelosi a win.,3
RT @BostonJudy3: @LeaderMcConnell Believe him only this one time. https://t.co/KCMKui2EqJ,3
"@LeaderMcConnell You spend more time getting in the way of progress for the American people than you do offering original ideas not already being addressed by Democrats!
Why are you still here?",3
@LeaderMcConnell Do not vote for infrastructure bill! It needs to be $500 billion only. Nothing else,3
@KingJames says #SpaceJamMovie did so bad because of racism. Well it’s only because I prefer the original.,3
RT @HoodieLBJ: @KingJames We want all the smoke with the Nets. ALL OF IT. https://t.co/C4crDkBsK4,3
@KingJames  I didn't see your outrage on this ... https://t.co/mKOtgQWdmT,3
@KingJames Bossy,3
@KingJames @Wale No cap but you too damn young to know bout sleepy eye Jones!!,3
@KingJames @Wale GO TO SLEEP LEGOAT,3
@KingJames LETS SEE WHATS GOING TO HAPPEN NEXT OK OK EITHER I TRADE FOR RUSSEL OR HE TRADE FOR HARDEN ONE OF THE TWO HAS GOT TO HAPPEN @NBA @BrooklynNets @Lakers WE NEED TO MAKE LEBRON WIN NOW SO I CAN SEE HIM SAY ITS ABOUT DAMN TIME AGAIN LOL 🏆😍 https://t.co/6C2E56Chzx,3
@KingJames @Wale Go to sleep bron,3
@KingJames @Wale win a real ring LeBum,3
@KingJames @Wale LeBron Why You Up So Late ? https://t.co/E8uuUzj88d,3
@KingJames @Wale post real music,3
"@michaelreeves Can u make a new vid ffs, I swear to God ur a worse tease than Amouranth. Imma probably regret this tweet later but so what. Fuckit I'll delete it later",3
"@michaelreeves never go into professional corporate level software dev. you just become a glorified hand maiden for managers aka an expert. i went from fun programming in college, to stress support fixes in a shithole, to a wage cage in all of 5 years. don't fall in",3
@michaelreeves @LilyPichu Noone says poggers anymore,3
"@michaelreeves Guns, DRUG’S, mix, dump into the HOOD.WHY? (CITIZEN’S LOOK)  by  DANIEL GLOSKY Amazon, E-BOOK   THE HIDEOUS PLAN, People Need food and Help, Diabolical, Gov, Needs $$$  and  more  Addicts. 
                               (Defend the Children)",3
"@michaelreeves @LilyPichu wow, he really doesn't know how to give a decent message, huh?",3
